2023-09-27 20:28:06,459 p=21388 u=belov n=ansible | [WARNING]: Invalid characters were found in group names but not replaced, use -vvvv to see details
2023-09-27 20:34:10,505 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:10,522 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Define php_fpm_pool_conf_path.] ***********************************************************************************************************************************************************
2023-09-27 20:34:10,548 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:10,566 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Define php_fpm_pool_user.] ****************************************************************************************************************************************************************
2023-09-27 20:34:10,588 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:10,606 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Define php_fpm_pool_group.] ***************************************************************************************************************************************************************
2023-09-27 20:34:10,630 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:10,648 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Stat php_fpm_pool_conf_path] **************************************************************************************************************************************************************
2023-09-27 20:34:11,587 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:11,604 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Ensure the default pool directory exists.] ************************************************************************************************************************************************
2023-09-27 20:34:11,624 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:11,641 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Create fpm pools.] ************************************************************************************************************************************************************************
2023-09-27 20:34:11,668 p=21425 u=belov n=ansible | skipping: [zabbix_server] => (item={'pool_name': 'www', 'pool_template': 'www.conf.j2', 'pool_listen': '127.0.0.1:9000', 'pool_listen_allowed_clients': '127.0.0.1', 'pool_pm': 'dynamic', 'pool_pm_max_children': 50, 'pool_pm_start_servers': 5, 'pool_pm_min_spare_servers': 5, 'pool_pm_max_spare_servers': 5, 'pool_pm_max_requests': 0, 'pool_pm_status_path': ''}) 
2023-09-27 20:34:11,669 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:11,688 p=21425 u=belov n=ansible | TASK [geerlingguy.php : Ensure php-fpm is started and enabled at boot (if configured).] ***************************************************************************************************************************
2023-09-27 20:34:11,702 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:11,738 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Include OS-specific variables] *********************************************************************************************************************************************
2023-09-27 20:34:11,759 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:11,776 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Determine Latest Supported Zabbix Version] *********************************************************************************************************************************
2023-09-27 20:34:11,815 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:11,832 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Set More Variables] ********************************************************************************************************************************************************
2023-09-27 20:34:11,861 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:11,879 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Stopping Install of Invalid Version] ***************************************************************************************************************************************
2023-09-27 20:34:11,890 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:11,907 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Install the correct repository] ********************************************************************************************************************************************
2023-09-27 20:34:11,948 p=21425 u=belov n=ansible | included: /home/belov/.local/lib/python3.9/site-packages/ansible_collections/community/zabbix/roles/zabbix_server/tasks/Debian.yml for zabbix_server
2023-09-27 20:34:11,997 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Set some variables] ***********************************************************************************************************************************************
2023-09-27 20:34:12,030 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:12,048 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Set some variables] ***********************************************************************************************************************************************
2023-09-27 20:34:12,065 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:12,089 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Set some facts for Zabbix] ****************************************************************************************************************************************
2023-09-27 20:34:12,103 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:12,123 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Installing gnupg] *************************************************************************************************************************************************
2023-09-27 20:34:13,727 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:13,746 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Create /etc/apt/keyrings/ on older versions] **********************************************************************************************************************
2023-09-27 20:34:14,687 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:14,704 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Download gpg key] *************************************************************************************************************************************************
2023-09-27 20:34:16,137 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:16,160 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Installing repository Debian] *************************************************************************************************************************************
2023-09-27 20:34:19,690 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=deb-src)
2023-09-27 20:34:23,043 p=21425 u=belov n=ansible | changed: [zabbix_server] => (item=deb)
2023-09-27 20:34:23,061 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Create /etc/apt/preferences.d/] ***********************************************************************************************************************************
2023-09-27 20:34:23,091 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:23,107 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Configuring the weight for APT] ***********************************************************************************************************************************
2023-09-27 20:34:23,132 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:23,149 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | apt-get clean] ****************************************************************************************************************************************************
2023-09-27 20:34:25,909 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:25,930 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Check for the dpkg exclude line] **********************************************************************************************************************************
2023-09-27 20:34:26,971 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:26,994 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Allow Zabbix dpkg installs to /usr/share/doc/zabbix*] *************************************************************************************************************
2023-09-27 20:34:27,022 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:27,044 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Installing zabbix-server-pgsql] ***********************************************************************************************************************************
2023-09-27 20:34:40,732 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:40,749 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Installing zabbix-sql-scripts] ************************************************************************************************************************************
2023-09-27 20:34:48,121 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:48,141 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Install Mysql Client package] *************************************************************************************************************************************
2023-09-27 20:34:48,152 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:48,173 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian 10 | Install Mysql Client package] **********************************************************************************************************************************
2023-09-27 20:34:48,187 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:48,204 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Debian | Install PostgreSQL Client package] ********************************************************************************************************************************
2023-09-27 20:34:51,836 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:51,854 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Installing the postgresql database] ****************************************************************************************************************************************
2023-09-27 20:34:51,907 p=21425 u=belov n=ansible | included: /home/belov/.local/lib/python3.9/site-packages/ansible_collections/community/zabbix/roles/zabbix_server/tasks/postgresql.yml for zabbix_server
2023-09-27 20:34:51,983 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Set the correct delegated_dbhost (to support postgres db deployment on a remote dbhost)] **********************************************************************
2023-09-27 20:34:51,997 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:34:52,022 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Set the correct delegated_dbhost (to support postgres db deployment on a remote dbhost)] **********************************************************************
2023-09-27 20:34:52,031 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:52,048 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Delegated | Create database] **********************************************************************************************************************************
2023-09-27 20:34:53,009 p=21425 u=belov n=ansible | [WARNING]: Using world-readable permissions for temporary files Ansible needs to create when becoming an unprivileged user. This may be insecure. For information on securing this, see
https://docs.ansible.com/ansible-core/2.15/playbook_guide/playbooks_privilege_escalation.html#risks-of-becoming-an-unprivileged-user#risks-of-becoming-an-unprivileged-user

2023-09-27 20:34:53,931 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:53,962 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Delegated | Create database user] *****************************************************************************************************************************
2023-09-27 20:34:54,966 p=21425 u=belov n=ansible | [WARNING]: Using world-readable permissions for temporary files Ansible needs to create when becoming an unprivileged user. This may be insecure. For information on securing this, see
https://docs.ansible.com/ansible-core/2.15/playbook_guide/playbooks_privilege_escalation.html#risks-of-becoming-an-unprivileged-user#risks-of-becoming-an-unprivileged-user

2023-09-27 20:34:55,584 p=21425 u=belov n=ansible | [DEPRECATION WARNING]: Param 'priv' is deprecated. See the module docs for more information. This feature will be removed from community.postgreql in version 3.0.0. Deprecation warnings can be disabled by 
setting deprecation_warnings=False in ansible.cfg.
2023-09-27 20:34:55,585 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:34:55,607 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Delegated | Create timescaledb extension] *********************************************************************************************************************
2023-09-27 20:34:55,644 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:55,660 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Remote | Create database] *************************************************************************************************************************************
2023-09-27 20:34:55,679 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:55,696 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Remote | Create database user] ********************************************************************************************************************************
2023-09-27 20:34:55,713 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:55,730 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Remote | Create timescaledb extension] ************************************************************************************************************************
2023-09-27 20:34:55,747 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:34:55,764 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Create schema] ************************************************************************************************************************************************
2023-09-27 20:35:55,445 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:35:55,470 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : PostgreSQL | Create TimescaleDB hypertables] *******************************************************************************************************************************
2023-09-27 20:35:55,484 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:35:55,508 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Configure zabbix-server] ***************************************************************************************************************************************************
2023-09-27 20:35:58,732 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:35:58,753 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Create include dir zabbix-server] ******************************************************************************************************************************************
2023-09-27 20:35:59,526 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:35:59,547 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Add zabbix-server scripts] *************************************************************************************************************************************************
2023-09-27 20:35:59,570 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:35:59,588 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_server : Zabbix-server started] *****************************************************************************************************************************************************
2023-09-27 20:36:01,469 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:01,508 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Include OS-specific variables] ************************************************************************************************************************************************
2023-09-27 20:36:01,523 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:01,540 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Determine Latest Supported Zabbix Version] ************************************************************************************************************************************
2023-09-27 20:36:01,574 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:01,595 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Set More Variables] ***********************************************************************************************************************************************************
2023-09-27 20:36:01,626 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:01,646 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Stopping Install of Invalid Version] ******************************************************************************************************************************************
2023-09-27 20:36:01,661 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:01,687 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Determine PHP Version] ********************************************************************************************************************************************************
2023-09-27 20:36:02,903 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:02,921 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Set PHP Version] **************************************************************************************************************************************************************
2023-09-27 20:36:02,939 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:02,980 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Set PHP Variables] ************************************************************************************************************************************************************
2023-09-27 20:36:03,016 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:03,036 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Include OS Specific Tasks] ****************************************************************************************************************************************************
2023-09-27 20:36:03,076 p=21425 u=belov n=ansible | included: /home/belov/.local/lib/python3.9/site-packages/ansible_collections/community/zabbix/roles/zabbix_web/tasks/Debian.yml for zabbix_server
2023-09-27 20:36:03,113 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Set PHP Dependencies] ************************************************************************************************************************************************
2023-09-27 20:36:03,130 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:03,148 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Set some variables] **************************************************************************************************************************************************
2023-09-27 20:36:03,182 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:03,202 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Set some variables] **************************************************************************************************************************************************
2023-09-27 20:36:03,211 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:03,229 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Install PHP Dependencies] ********************************************************************************************************************************************
2023-09-27 20:36:10,867 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:10,884 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Install PgSQL Dependencies] ******************************************************************************************************************************************
2023-09-27 20:36:16,787 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:16,804 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Create /etc/apt/keyrings/ on older versions] *************************************************************************************************************************
2023-09-27 20:36:17,883 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:17,899 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Download gpg key] ****************************************************************************************************************************************************
2023-09-27 20:36:19,194 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:19,212 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Installing repository Debian] ****************************************************************************************************************************************
2023-09-27 20:36:20,472 p=21425 u=belov n=ansible | ok: [zabbix_server] => (item=deb-src)
2023-09-27 20:36:21,714 p=21425 u=belov n=ansible | ok: [zabbix_server] => (item=deb)
2023-09-27 20:36:21,737 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Create /etc/apt/preferences.d/] **************************************************************************************************************************************
2023-09-27 20:36:21,757 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:21,779 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Configuring the weight for APT] **************************************************************************************************************************************
2023-09-27 20:36:21,803 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:21,820 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | apt-get clean] *******************************************************************************************************************************************************
2023-09-27 20:36:24,207 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:24,224 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Install zabbix-web] **************************************************************************************************************************************************
2023-09-27 20:36:37,364 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:37,384 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Link graphfont.ttf (workaround ZBX-10467)] ***************************************************************************************************************************
2023-09-27 20:36:38,321 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:38,340 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Install the web server specific tasks] ****************************************************************************************************************************************
2023-09-27 20:36:38,378 p=21425 u=belov n=ansible | included: /home/belov/.local/lib/python3.9/site-packages/ansible_collections/community/zabbix/roles/zabbix_web/tasks/apache.yml for zabbix_server
2023-09-27 20:36:38,439 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Setting Web Server Facts] *****************************************************************************************************************************************************
2023-09-27 20:36:38,470 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:38,487 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Install zabbix-apache-conf] ******************************************************************************************************************************************
2023-09-27 20:36:44,163 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:44,180 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : RedHat | Install zabbix-apache-conf] ******************************************************************************************************************************************
2023-09-27 20:36:44,194 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:44,217 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Apache | Get Apache version] **************************************************************************************************************************************************
2023-09-27 20:36:45,166 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:45,188 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Apache | Set correct apache_version] ******************************************************************************************************************************************
2023-09-27 20:36:45,214 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:36:45,236 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Apache | Install apache vhost] ************************************************************************************************************************************************
2023-09-27 20:36:47,276 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:47,294 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Apache | Enable Site (Debian Only)] *******************************************************************************************************************************************
2023-09-27 20:36:48,356 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:48,381 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Create zabbix-web directory] **************************************************************************************************************************************************
2023-09-27 20:36:49,251 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:49,281 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Configure zabbix-web] *********************************************************************************************************************************************************
2023-09-27 20:36:51,803 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:51,820 p=21425 u=belov n=ansible | TASK [community.zabbix.zabbix_web : Debian | Install PHP] *********************************************************************************************************************************************************
2023-09-27 20:36:54,000 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:54,068 p=21425 u=belov n=ansible | RUNNING HANDLER [geerlingguy.php : restart webserver] *************************************************************************************************************************************************************
2023-09-27 20:36:55,513 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:55,531 p=21425 u=belov n=ansible | RUNNING HANDLER [geerlingguy.php : restart php-fpm] ***************************************************************************************************************************************************************
2023-09-27 20:36:55,547 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:36:55,564 p=21425 u=belov n=ansible | RUNNING HANDLER [community.zabbix.zabbix_server : zabbix-server restarted] ****************************************************************************************************************************************
2023-09-27 20:36:58,949 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:36:58,965 p=21425 u=belov n=ansible | RUNNING HANDLER [community.zabbix.zabbix_web : restart apache] ****************************************************************************************************************************************************
2023-09-27 20:37:00,268 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:37:00,293 p=21425 u=belov n=ansible | RUNNING HANDLER [community.zabbix.zabbix_web : restart php-fpm-version] *******************************************************************************************************************************************
2023-09-27 20:37:01,968 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:37:02,003 p=21425 u=belov n=ansible | PLAY [install zabbix-agent2] **************************************************************************************************************************************************************************************
2023-09-27 20:37:02,006 p=21425 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 20:37:05,204 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:37:06,495 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:37:06,497 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:37:07,516 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:37:09,149 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:37:12,018 p=21425 u=belov n=ansible | ok: [bastion_host]
2023-09-27 20:37:12,054 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : check if zabbix 6.4 apt source list is present] *********************************************************************************************************************************************
2023-09-27 20:37:14,107 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:37:14,108 p=21425 u=belov n=ansible | ok: [vm-1]
2023-09-27 20:37:14,161 p=21425 u=belov n=ansible | ok: [vm-2]
2023-09-27 20:37:14,276 p=21425 u=belov n=ansible | ok: [elastic_server]
2023-09-27 20:37:14,985 p=21425 u=belov n=ansible | ok: [bastion_host]
2023-09-27 20:37:15,499 p=21425 u=belov n=ansible | ok: [kibana_server]
2023-09-27 20:37:15,502 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : remove excessive zabbix 6.4 apt source list] ************************************************************************************************************************************************
2023-09-27 20:37:15,512 p=21425 u=belov n=ansible | skipping: [bastion_host]
2023-09-27 20:37:15,521 p=21425 u=belov n=ansible | skipping: [vm-1]
2023-09-27 20:37:15,546 p=21425 u=belov n=ansible | skipping: [vm-2]
2023-09-27 20:37:15,555 p=21425 u=belov n=ansible | skipping: [elastic_server]
2023-09-27 20:37:15,563 p=21425 u=belov n=ansible | skipping: [kibana_server]
2023-09-27 20:37:16,983 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:37:16,986 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : check if zabbix-release is installed] *******************************************************************************************************************************************************
2023-09-27 20:37:19,209 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:37:19,418 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:37:19,420 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:37:19,481 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:37:20,737 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:37:20,752 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:37:20,760 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : wget zabbix_repo] ***************************************************************************************************************************************************************************
2023-09-27 20:37:20,814 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:37:24,150 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:37:24,228 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:37:24,417 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:37:24,516 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:37:26,719 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:37:26,722 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : install zabbix_repo] ************************************************************************************************************************************************************************
2023-09-27 20:37:26,771 p=21425 u=belov n=ansible | skipping: [zabbix_server]
2023-09-27 20:37:29,854 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:37:30,209 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:37:30,317 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:37:30,369 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:37:37,020 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:37:37,028 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : install zabbix packages] ********************************************************************************************************************************************************************
2023-09-27 20:37:47,846 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:37:50,830 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:37:51,238 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:37:54,411 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:38:14,123 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:39:49,437 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:39:49,440 p=21425 u=belov n=ansible | TASK [zabbix_agent2 : copy zabbix_agent2.conf] ********************************************************************************************************************************************************************
2023-09-27 20:39:55,706 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:39:56,162 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:39:56,197 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:39:56,567 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:39:59,214 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:39:59,281 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:39:59,329 p=21425 u=belov n=ansible | RUNNING HANDLER [zabbix_agent2 : restart zabbix-agent2] ***********************************************************************************************************************************************************
2023-09-27 20:40:01,945 p=21425 u=belov n=ansible | changed: [zabbix_server]
2023-09-27 20:40:01,946 p=21425 u=belov n=ansible | changed: [elastic_server]
2023-09-27 20:40:01,966 p=21425 u=belov n=ansible | changed: [vm-2]
2023-09-27 20:40:02,027 p=21425 u=belov n=ansible | changed: [vm-1]
2023-09-27 20:40:04,373 p=21425 u=belov n=ansible | changed: [bastion_host]
2023-09-27 20:40:04,570 p=21425 u=belov n=ansible | changed: [kibana_server]
2023-09-27 20:40:04,603 p=21425 u=belov n=ansible | PLAY [connect zabbix-agent2 to zabbix-server] *********************************************************************************************************************************************************************
2023-09-27 20:40:04,607 p=21425 u=belov n=ansible | TASK [Gathering Facts] ********************************************************************************************************************************************************************************************
2023-09-27 20:40:06,002 p=21425 u=belov n=ansible | ok: [zabbix_server]
2023-09-27 20:40:06,009 p=21425 u=belov n=ansible | TASK [include_vars] ***********************************************************************************************************************************************************************************************
2023-09-27 20:40:06,034 p=21425 u=belov n=ansible | ok: [zabbix_server]
